entry_utc,event_slug,market_slug,city,target_date,side,bucket,tier,price,shares,stake,fee,trigger_ask,peak_ask,potential_profit,status,payout,pnl,settle_utc
2026-07-21T13:48:27Z,highest-temperature-in-amsterdam-on-july-21-2026,highest-temperature-in-amsterdam-on-july-21-2026-22c,amsterdam,2026-07-21,YES,22°C,dao-chieu,0.53,56.6,30.0,0.705,0.53,0.28,25.9,won,56.6,25.9,2026-07-22T09:47:20Z
2026-07-21T14:03:37Z,highest-temperature-in-madrid-on-july-21-2026,highest-temperature-in-madrid-on-july-21-2026-38c,madrid,2026-07-21,YES,38°C,dao-chieu,0.58,51.72,30.0,0.6299,0.58,0.2,21.09,lost,0.0,-30.63,2026-07-22T09:47:20Z
2026-07-21T14:08:39Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-86-87f,san-francisco,2026-07-21,NO,86-87°F,10-19c,0.824,12.14,10.0,0.088,0.183,0.46,2.05,won,12.14,2.05,2026-07-22T09:47:20Z
2026-07-21T14:18:58Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-82-83f,san-francisco,2026-07-21,YES,82-83°F,dao-chieu,0.45,66.67,30.0,0.825,0.45,0.19,35.84,lost,0.0,-30.82,2026-07-22T09:47:20Z
2026-07-21T14:44:13Z,highest-temperature-in-paris-on-july-21-2026,highest-temperature-in-paris-on-july-21-2026-25c,paris,2026-07-21,NO,25°C,20-29c,0.83,12.05,10.0,0.085,0.26,0.46,1.97,won,12.05,1.97,2026-07-22T09:47:20Z
2026-07-21T15:14:30Z,highest-temperature-in-paris-on-july-21-2026,highest-temperature-in-paris-on-july-21-2026-25c,paris,2026-07-21,YES,25°C,dao-chieu,0.59,50.85,30.0,0.615,0.59,0.26,20.24,lost,0.0,-30.61,2026-07-22T09:47:20Z
2026-07-21T15:44:38Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-86-87f,san-francisco,2026-07-21,NO,86-87°F,20-29c,0.847,11.81,10.0,0.0765,0.238,0.46,1.73,won,11.81,1.73,2026-07-22T09:47:20Z
2026-07-21T17:45:09Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-84-85f,san-francisco,2026-07-21,YES,84-85°F,dao-chieu,0.569,52.72,30.0,0.6465,0.569,0.208,22.07,lost,0.0,-30.65,2026-07-22T09:47:20Z
2026-07-21T18:45:27Z,highest-temperature-in-panama-city-on-july-21-2026,highest-temperature-in-panama-city-on-july-21-2026-33c,panama-city,2026-07-21,NO,33°C,10-19c,0.826,12.11,10.0,0.087,0.18,0.51,2.02,won,12.11,2.02,2026-07-22T09:47:20Z
2026-07-21T18:55:35Z,highest-temperature-in-panama-city-on-july-21-2026,highest-temperature-in-panama-city-on-july-21-2026-33c,panama-city,2026-07-21,NO,33°C,20-29c,0.824,12.14,10.0,0.088,0.279,0.51,2.05,won,12.14,2.05,2026-07-22T09:47:20Z
2026-07-21T19:40:59Z,highest-temperature-in-panama-city-on-july-21-2026,highest-temperature-in-panama-city-on-july-21-2026-33c,panama-city,2026-07-21,YES,33°C,dao-chieu,0.667,44.98,30.0,0.4995,0.667,0.18,14.48,lost,0.0,-30.5,2026-07-22T09:47:20Z
2026-07-21T23:28:21Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-86-87f,san-francisco,2026-07-21,YES,86-87°F,dao-chieu,0.46,65.22,30.0,0.81,0.46,0.183,34.41,lost,0.0,-30.81,2026-07-22T09:47:20Z
2026-07-21T23:43:27Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-90-91f,san-francisco,2026-07-21,NO,90-91°F,20-29c,0.848,11.79,10.0,0.076,0.288,0.452,1.71,lost,0.0,-10.08,2026-07-22T09:47:20Z
2026-07-21T23:58:40Z,highest-temperature-in-san-francisco-on-july-21-2026,highest-temperature-in-san-francisco-on-july-21-2026-90-91f,san-francisco,2026-07-21,YES,90-91°F,dao-chieu,0.769,39.01,30.0,0.3465,0.769,0.288,8.66,won,39.01,8.66,2026-07-22T09:47:20Z
2026-07-22T00:00:08Z,highest-temperature-in-houston-on-july-22-2026,highest-temperature-in-houston-on-july-22-2026-98-99f,houston,2026-07-22,NO,98-99°F,10-19c,0.91,10.99,10.0,0.045,0.12,0.4,0.95,open,,,
2026-07-22T00:00:08Z,highest-temperature-in-houston-on-july-22-2026,highest-temperature-in-houston-on-july-22-2026-104-105f,houston,2026-07-22,NO,104-105°F,10-19c,0.83,12.05,10.0,0.085,0.19,0.4,1.97,open,,,
2026-07-22T00:00:08Z,highest-temperature-in-seoul-on-july-22-2026,highest-temperature-in-seoul-on-july-22-2026-29c,seoul,2026-07-22,NO,29°C,20-29c,0.72,13.89,10.0,0.14,0.29,0.41,3.75,open,,,
2026-07-22T00:00:08Z,highest-temperature-in-beijing-on-july-22-2026,highest-temperature-in-beijing-on-july-22-2026-29c,beijing,2026-07-22,NO,29°C,20-29c,0.75,13.33,10.0,0.125,0.26,0.4,3.21,open,,,
2026-07-22T00:00:08Z,highest-temperature-in-busan-on-july-22-2026,highest-temperature-in-busan-on-july-22-2026-32c,busan,2026-07-22,NO,32°C,20-29c,0.81,12.35,10.0,0.095,0.21,0.4,2.25,open,,,
2026-07-22T00:00:08Z,highest-temperature-in-helsinki-on-july-22-2026,highest-temperature-in-helsinki-on-july-22-2026-17c,helsinki,2026-07-22,NO,17°C,20-29c,0.75,13.33,10.0,0.125,0.26,0.4,3.21,open,,,
2026-07-22T00:09:00Z,highest-temperature-in-busan-on-july-22-2026,highest-temperature-in-busan-on-july-22-2026-32c,busan,2026-07-22,NO,32°C,10-19c,0.86,11.63,10.0,0.07,0.18,0.4,1.56,open,,,
2026-07-22T00:59:03Z,highest-temperature-in-beijing-on-july-22-2026,highest-temperature-in-beijing-on-july-22-2026-29c,beijing,2026-07-22,NO,29°C,10-19c,0.84,11.9,10.0,0.08,0.19,0.4,1.82,open,,,
2026-07-22T01:04:03Z,highest-temperature-in-houston-on-july-22-2026,highest-temperature-in-houston-on-july-22-2026-104-105f,houston,2026-07-22,NO,104-105°F,20-29c,0.83,12.05,10.0,0.085,0.2,0.4,1.97,open,,,
2026-07-22T01:24:36Z,highest-temperature-in-wellington-on-july-22-2026,highest-temperature-in-wellington-on-july-22-2026-15c,wellington,2026-07-22,NO,15°C,10-19c,0.978,10.22,10.0,0.011,0.124,0.459,0.21,open,,,
2026-07-22T01:34:21Z,highest-temperature-in-helsinki-on-july-22-2026,highest-temperature-in-helsinki-on-july-22-2026-16c,helsinki,2026-07-22,NO,16°C,10-19c,0.93,10.75,10.0,0.035,0.1,0.4,0.71,open,,,
2026-07-22T02:19:41Z,highest-temperature-in-seoul-on-july-22-2026,highest-temperature-in-seoul-on-july-22-2026-29c,seoul,2026-07-22,NO,29°C,10-19c,0.83,12.05,10.0,0.085,0.19,0.41,1.97,open,,,
2026-07-22T02:35:06Z,highest-temperature-in-houston-on-july-22-2026,highest-temperature-in-houston-on-july-22-2026-100-101f,houston,2026-07-22,NO,100-101°F,20-29c,0.72,13.89,10.0,0.14,0.29,0.6,3.75,open,,,
2026-07-22T03:20:19Z,highest-temperature-in-busan-on-july-22-2026,highest-temperature-in-busan-on-july-22-2026-34c,busan,2026-07-22,NO,34°C,20-29c,0.77,12.99,10.0,0.115,0.29,0.59,2.88,open,,,
2026-07-22T03:45:39Z,highest-temperature-in-busan-on-july-22-2026,highest-temperature-in-busan-on-july-22-2026-34c,busan,2026-07-22,NO,34°C,10-19c,0.86,11.63,10.0,0.07,0.19,0.59,1.56,open,,,
2026-07-22T04:46:19Z,highest-temperature-in-chengdu-on-july-22-2026,highest-temperature-in-chengdu-on-july-22-2026-40c,chengdu,2026-07-22,NO,40°C,20-29c,0.77,12.99,10.0,0.115,0.28,0.48,2.88,open,,,
2026-07-22T05:21:40Z,highest-temperature-in-chengdu-on-july-22-2026,highest-temperature-in-chengdu-on-july-22-2026-40c,chengdu,2026-07-22,NO,40°C,10-19c,0.89,11.24,10.0,0.055,0.19,0.48,1.19,open,,,
2026-07-22T05:26:35Z,highest-temperature-in-busan-on-july-22-2026,highest-temperature-in-busan-on-july-22-2026-34c,busan,2026-07-22,YES,34°C,dao-chieu,0.55,54.55,30.0,0.6751,0.55,0.29,23.87,open,,,
2026-07-22T05:26:35Z,highest-temperature-in-seoul-on-july-22-2026,highest-temperature-in-seoul-on-july-22-2026-28c,seoul,2026-07-22,NO,28°C,20-29c,0.74,13.51,10.0,0.13,0.27,0.4,3.38,open,,,
2026-07-22T05:51:36Z,highest-temperature-in-shenzhen-on-july-22-2026,highest-temperature-in-shenzhen-on-july-22-2026-32c,shenzhen,2026-07-22,NO,32°C,20-29c,0.82,12.2,10.0,0.09,0.28,0.61,2.11,open,,,
2026-07-22T05:56:55Z,highest-temperature-in-shenzhen-on-july-22-2026,highest-temperature-in-shenzhen-on-july-22-2026-32c,shenzhen,2026-07-22,NO,32°C,10-19c,0.95,10.53,10.0,0.025,0.1,0.61,0.5,open,,,
2026-07-22T06:16:55Z,highest-temperature-in-shenzhen-on-july-22-2026,highest-temperature-in-shenzhen-on-july-22-2026-34c,shenzhen,2026-07-22,NO,34°C,20-29c,0.78,12.82,10.0,0.11,0.27,0.58,2.71,open,,,
2026-07-22T06:32:20Z,highest-temperature-in-seoul-on-july-22-2026,highest-temperature-in-seoul-on-july-22-2026-28c,seoul,2026-07-22,NO,28°C,10-19c,0.84,11.9,10.0,0.08,0.18,0.4,1.82,open,,,
2026-07-22T06:42:17Z,highest-temperature-in-shenzhen-on-july-22-2026,highest-temperature-in-shenzhen-on-july-22-2026-34c,shenzhen,2026-07-22,NO,34°C,10-19c,0.85,11.76,10.0,0.075,0.18,0.58,1.68,open,,,
2026-07-22T06:52:28Z,highest-temperature-in-seoul-on-july-22-2026,highest-temperature-in-seoul-on-july-22-2026-28c,seoul,2026-07-22,YES,28°C,dao-chieu,0.56,53.57,30.0,0.66,0.56,0.27,22.91,open,,,
2026-07-22T06:52:28Z,highest-temperature-in-chengdu-on-july-22-2026,highest-temperature-in-chengdu-on-july-22-2026-38c,chengdu,2026-07-22,NO,38°C,20-29c,0.87,11.49,10.0,0.065,0.25,0.44,1.43,open,,,
2026-07-22T07:42:41Z,highest-temperature-in-chengdu-on-july-22-2026,highest-temperature-in-chengdu-on-july-22-2026-38c,chengdu,2026-07-22,NO,38°C,10-19c,0.87,11.49,10.0,0.065,0.16,0.45,1.43,open,,,
2026-07-22T09:33:57Z,highest-temperature-in-helsinki-on-july-22-2026,highest-temperature-in-helsinki-on-july-22-2026-17c,helsinki,2026-07-22,NO,17°C,10-19c,0.91,10.99,10.0,0.045,0.13,0.4,0.95,open,,,
2026-07-22T11:34:46Z,highest-temperature-in-helsinki-on-july-22-2026,highest-temperature-in-helsinki-on-july-22-2026-19c,helsinki,2026-07-22,NO,19°C,20-29c,0.749,13.35,10.0,0.1255,0.291,0.498,3.22,open,,,
2026-07-22T11:45:06Z,highest-temperature-in-helsinki-on-july-22-2026,highest-temperature-in-helsinki-on-july-22-2026-19c,helsinki,2026-07-22,YES,19°C,dao-chieu,0.542,55.35,30.0,0.687,0.542,0.291,24.66,open,,,
2026-07-22T13:46:00Z,highest-temperature-in-paris-on-july-22-2026,highest-temperature-in-paris-on-july-22-2026-26c,paris,2026-07-22,NO,26°C,20-29c,0.78,12.82,10.0,0.11,0.24,0.62,2.71,open,,,
2026-07-22T13:56:20Z,highest-temperature-in-paris-on-july-22-2026,highest-temperature-in-paris-on-july-22-2026-26c,paris,2026-07-22,YES,26°C,dao-chieu,0.5,60.0,30.0,0.75,0.5,0.24,29.25,open,,,
2026-07-22T14:21:17Z,highest-temperature-in-paris-on-july-22-2026,highest-temperature-in-paris-on-july-22-2026-25c,paris,2026-07-22,NO,25°C,20-29c,0.76,13.16,10.0,0.12,0.28,0.68,3.04,open,,,
2026-07-22T15:01:58Z,highest-temperature-in-paris-on-july-22-2026,highest-temperature-in-paris-on-july-22-2026-25c,paris,2026-07-22,NO,25°C,10-19c,0.92,10.87,10.0,0.04,0.14,0.68,0.83,open,,,
2026-07-22T15:06:31Z,highest-temperature-in-paris-on-july-22-2026,highest-temperature-in-paris-on-july-22-2026-25c,paris,2026-07-22,YES,25°C,dao-chieu,0.57,52.63,30.0,0.645,0.57,0.28,21.99,open,,,
2026-07-22T20:28:47Z,highest-temperature-in-houston-on-july-22-2026,highest-temperature-in-houston-on-july-22-2026-100-101f,houston,2026-07-22,YES,100-101°F,dao-chieu,0.57,52.63,30.0,0.645,0.57,0.29,21.99,open,,,
