scan_utc,kind,event_slug,detail,edge,sum_ask,sum_bid,market_prob,model_prob,volume24hr,liquidity,note
2026-08-08T15:54:51Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $65,049, DVOL 34%; mua NO @0.140; RONG +0.115 sau phi",0.1154,,,0.865,0.7362,8921.539944,23620.9824,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T15:54:51Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $65,049, DVOL 34%; mua YES @0.170; RONG +0.098 sau phi",0.0985,,,0.165,0.2783,6830.61935,23138.3314,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T15:54:51Z,negrisk_buy_all,por-csm-cas-2026-08-08,3 o | tong mua 0.900 + phi 0.016 = 0.916 | nhan 1.000 | RONG +0.084,0.084,0.9,0.77,,,61612.055423,59101.2468,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-08T15:54:51Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,922, DVOL 48%; mua NO @0.300; RONG +0.064 sau phi",0.0638,,,0.72,0.6215,1626.259964,21372.9591,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T15:54:51Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,922, DVOL 48%; mua YES @0.060; RONG +0.064 sau phi",0.0638,,,0.0565,0.1278,30088.723688,18367.90225,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T15:54:51Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $65,049, DVOL 34%; mua NO @0.230; RONG +0.062 sau phi",0.0623,,,0.79,0.6953,4768.935334,21628.9304,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T15:54:51Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,922, DVOL 48%; mua YES @0.010; RONG +0.045 sau phi",0.0448,,,0.007,0.0555,16412.364162,17733.41339,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T15:54:51Z,negrisk_gan_dat,july-inflation-us-monthly-20260714151042665,9 o | mua 0.982 + phi 0.027 -> RONG -0.009 (thieu 0.019),-0.0092,0.982,0.925,,,6839.183798999999,48980.55406,CHUA DANG VAO - chi theo doi
2026-08-08T17:00:39Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,921, DVOL 48%; mua NO @0.160; RONG +0.160 sau phi",0.1605,,,0.845,0.6701,3480.438635,21704.6385,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $65,046, DVOL 34%; mua NO @0.029; RONG +0.148 sau phi",0.1481,,,0.9715,0.8209,114371.6980299998,24679.10763,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $65,046, DVOL 34%; mua YES @0.063; RONG +0.133 sau phi",0.1327,,,0.0625,0.1998,70575.13213199991,24598.70676,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $65,046, DVOL 34%; mua NO @0.140; RONG +0.114 sau phi",0.1138,,,0.865,0.7377,8352.895502,23064.9701,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $65,046, DVOL 34%; mua YES @0.170; RONG +0.096 sau phi",0.0959,,,0.165,0.2758,6841.660822999999,22380.9011,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,921, DVOL 48%; mua YES @0.044; RONG +0.075 sau phi",0.0753,,,0.042,0.1223,33472.193688,18468.05229,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $65,046, DVOL 34%; mua NO @0.220; RONG +0.072 sau phi",0.0721,,,0.79,0.6959,4963.573779,22334.146,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,921, DVOL 48%; mua NO @0.300; RONG +0.068 sau phi",0.0678,,,0.72,0.6175,1598.625492,22288.8759,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,921, DVOL 48%; mua YES @0.005; RONG +0.044 sau phi",0.044,,,0.004,0.0494,13366.023121,20022.93389,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:00:39Z,crypto_btc,bitcoin-above-68k-on-august-11-2026,"BTC > $68,000 luc 2026-08-11T16:00:00Z; spot $65,046, DVOL 34%; mua YES @0.029; RONG +0.041 sau phi",0.0409,,,0.025,0.0719,1526.6892260000002,21513.94637,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,923, DVOL 48%; mua NO @0.130; RONG +0.172 sau phi",0.1723,,,0.875,0.6898,3700.181083,21208.063,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $65,076, DVOL 34%; mua NO @0.024; RONG +0.141 sau phi",0.141,,,0.9765,0.8334,115224.50489099976,24260.50061,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $65,076, DVOL 34%; mua YES @0.062; RONG +0.136 sau phi",0.1363,,,0.0615,0.2024,71479.0684999999,25299.83399,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $65,076, DVOL 34%; mua NO @0.140; RONG +0.105 sau phi",0.1051,,,0.865,0.7465,8249.142625,22695.9624,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,923, DVOL 48%; mua YES @0.044; RONG +0.080 sau phi",0.0798,,,0.042,0.1267,34069.193688,20622.77031,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $65,076, DVOL 34%; mua YES @0.190; RONG +0.079 sau phi",0.0791,,,0.185,0.2799,6719.942158,22317.5053,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $65,076, DVOL 34%; mua NO @0.210; RONG +0.075 sau phi",0.0755,,,0.795,0.7029,4942.994834,21936.9206,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,923, DVOL 48%; mua NO @0.280; RONG +0.075 sau phi",0.0752,,,0.735,0.6307,1590.927716,22132.2321,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $65,076, DVOL 34%; mua YES @0.260; RONG +0.043 sau phi",0.0428,,,0.245,0.3163,3278.9350379999996,23606.3447,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_btc,bitcoin-above-68k-on-august-11-2026,"BTC > $68,000 luc 2026-08-11T16:00:00Z; spot $65,076, DVOL 34%; mua YES @0.029; RONG +0.041 sau phi",0.0413,,,0.023,0.0723,1073.714388,21755.25732,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T17:54:44Z,crypto_eth,ethereum-above-2000-on-august-9-2026,"ETH > $2,000 luc 2026-08-09T16:00:00Z; spot $1,923, DVOL 48%; mua YES @0.009; RONG +0.041 sau phi",0.0412,,,0.0075,0.0508,18280.56587,17575.47647,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.160; RONG +0.164 sau phi",0.1636,,,0.845,0.6669,4273.010249,20704.6141,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,996, DVOL 34%; mua NO @0.024; RONG +0.153 sau phi",0.1528,,,0.9765,0.8216,124570.08194999977,24928.91441,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,996, DVOL 34%; mua YES @0.038; RONG +0.135 sau phi",0.1352,,,0.0375,0.1757,77937.3464039999,25970.65949,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,996, DVOL 34%; mua NO @0.140; RONG +0.119 sau phi",0.1186,,,0.865,0.733,8204.475259,22134.9442,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,996, DVOL 34%; mua YES @0.160; RONG +0.091 sau phi",0.091,,,0.15,0.2604,6813.837712,22458.6922,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,996, DVOL 34%; mua NO @0.220; RONG +0.078 sau phi",0.0777,,,0.785,0.6903,5101.774834,24248.244,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.300; RONG +0.073 sau phi",0.0731,,,0.72,0.6122,1590.927716,21468.9602,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,920, DVOL 48%; mua YES @0.039; RONG +0.072 sau phi",0.0716,,,0.0375,0.1132,34088.673688,18333.10429,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $64,996, DVOL 34%; mua YES @0.240; RONG +0.048 sau phi",0.0475,,,0.23,0.3003,1744.735038,24693.5807,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:07:00Z,negrisk_gan_dat,ukr1-liv-kud-2026-08-08,3 o | mua 1.009 + phi 0.001 -> RONG -0.010 (thieu 0.020),-0.0095,1.009,0.997,,,12441.122053,9336.96243,CHUA DANG VAO - chi theo doi
2026-08-08T19:51:20Z,negrisk_buy_all,pol-kor-leg-2026-08-08,3 o | tong mua 0.508 + phi 0.020 = 0.528 | nhan 1.000 | RONG +0.472,0.472,0.508,0.46,,,6708.344513999999,88975.0342,da tru phi taker; kiem tra do sau so lenh + gia con hieu luc
2026-08-08T19:51:20Z,negrisk_sell_all,slo-cel-oli-2026-08-08,"3 o, tong bid 1.310 > 1 (chua tru phi)",0.31,1.41,1.31,,,13159.994278999999,18067.7234,can split co phan (nang cao) - chi tham khao
2026-08-08T19:51:20Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.160; RONG +0.164 sau phi",0.164,,,0.845,0.6666,4765.947749,20370.2876,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.160; RONG +0.164 sau phi",0.164,,,0.845,0.6666,4772.197749,20877.8147,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $65,013, DVOL 34%; mua NO @0.023; RONG +0.146 sau phi",0.1456,,,0.9785,0.8299,125972.05611999979,24335.55815,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $65,013, DVOL 34%; mua YES @0.029; RONG +0.145 sau phi",0.1448,,,0.0285,0.1758,78396.56910999998,24688.93448,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $65,013, DVOL 34%; mua NO @0.140; RONG +0.113 sau phi",0.1134,,,0.865,0.7381,8299.475259,24097.6249,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $65,013, DVOL 34%; mua YES @0.170; RONG +0.083 sau phi",0.0826,,,0.16,0.2624,7240.936941999999,22048.5831,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $65,013, DVOL 34%; mua NO @0.220; RONG +0.074 sau phi",0.0737,,,0.79,0.6942,5136.774834,24080.3852,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.310; RONG +0.064 sau phi",0.0642,,,0.705,0.6109,1590.927716,21939.9811,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,919, DVOL 48%; mua YES @0.044; RONG +0.063 sau phi",0.0634,,,0.04,0.1104,34378.671242,18310.47391,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $65,013, DVOL 34%; mua YES @0.230; RONG +0.060 sau phi",0.0602,,,0.225,0.3025,1206.1452440000003,24765.0218,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T19:51:20Z,crypto_btc,bitcoin-above-68k-on-august-11-2026,"BTC > $68,000 luc 2026-08-11T16:00:00Z; spot $65,013, DVOL 34%; mua YES @0.023; RONG +0.041 sau phi",0.0408,,,0.019,0.0653,1273.714388,21764.80935,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.160; RONG +0.165 sau phi",0.1646,,,0.845,0.666,4721.938343,20656.7612,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $65,033, DVOL 34%; mua YES @0.030; RONG +0.143 sau phi",0.1431,,,0.0285,0.1752,78637.73946799999,25368.94964,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $65,033, DVOL 34%; mua NO @0.022; RONG +0.136 sau phi",0.1362,,,0.979,0.8403,125427.41637199979,23738.90121,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $65,033, DVOL 34%; mua NO @0.140; RONG +0.108 sau phi",0.1076,,,0.865,0.744,8281.359582000001,23039.0967,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $65,033, DVOL 34%; mua YES @0.170; RONG +0.085 sau phi",0.0851,,,0.16,0.265,6759.210748,22648.6788,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $65,033, DVOL 34%; mua NO @0.210; RONG +0.080 sau phi",0.0799,,,0.795,0.6985,5136.774834,24163.0278,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,919, DVOL 48%; mua NO @0.310; RONG +0.066 sau phi",0.0663,,,0.71,0.6087,1601.9597569999999,22344.1802,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $65,033, DVOL 34%; mua YES @0.230; RONG +0.063 sau phi",0.0631,,,0.225,0.3055,1227.6035760000002,24983.0451,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T20:56:05Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,919, DVOL 48%; mua YES @0.044; RONG +0.059 sau phi",0.0592,,,0.0395,0.1061,34451.398513,18102.71976,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.140; RONG +0.175 sau phi",0.1745,,,0.865,0.6771,4809.426192,20799.5257,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,989, DVOL 34%; mua NO @0.020; RONG +0.142 sau phi",0.1416,,,0.982,0.837,127122.23591999977,26575.67519,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,989, DVOL 34%; mua YES @0.027; RONG +0.129 sau phi",0.1288,,,0.026,0.1576,78870.39393599996,27654.54555,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,989, DVOL 34%; mua NO @0.140; RONG +0.114 sau phi",0.1136,,,0.865,0.738,8283.658428,23440.0911,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,989, DVOL 34%; mua YES @0.160; RONG +0.084 sau phi",0.0835,,,0.15,0.2529,6811.163307000001,20954.3856,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,920, DVOL 48%; mua NO @0.290; RONG +0.081 sau phi",0.0808,,,0.715,0.6148,1589.776657,22502.3556,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,989, DVOL 34%; mua NO @0.220; RONG +0.075 sau phi",0.0754,,,0.79,0.6926,5126.294834,23651.2777,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,920, DVOL 48%; mua YES @0.049; RONG +0.054 sau phi",0.0537,,,0.0445,0.106,34451.398513,17924.60557,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,crypto_btc,bitcoin-above-66k-on-august-11-2026,"BTC > $66,000 luc 2026-08-11T16:00:00Z; spot $64,989, DVOL 34%; mua YES @0.230; RONG +0.053 sau phi",0.0535,,,0.225,0.2959,1230.1676760000003,24961.6603,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T21:53:57Z,negrisk_sell_all,bitcoin-best-month-in-2026,"6 o, tong bid 1.040 > 1 (chua tru phi)",0.04,1.16,1.04,,,6102.348121,42701.6531,can split co phan (nang cao) - chi tham khao
2026-08-08T22:55:06Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.160; RONG +0.166 sau phi",0.1662,,,0.845,0.6644,4913.831505,22178.9489,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,909, DVOL 34%; mua NO @0.020; RONG +0.156 sau phi",0.1556,,,0.9805,0.8231,130595.4759199998,24809.11708,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,909, DVOL 34%; mua YES @0.021; RONG +0.110 sau phi",0.1104,,,0.0205,0.1329,80480.69011599997,27801.26491,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,909, DVOL 34%; mua NO @0.160; RONG +0.108 sau phi",0.1079,,,0.85,0.7227,8683.658428,22852.8469,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,909, DVOL 34%; mua YES @0.140; RONG +0.086 sau phi",0.0859,,,0.135,0.2344,6826.223307,21010.0745,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_btc,bitcoin-above-64k-on-august-11-2026,"BTC > $64,000 luc 2026-08-11T16:00:00Z; spot $64,909, DVOL 34%; mua NO @0.230; RONG +0.079 sau phi",0.0789,,,0.78,0.6787,5208.41022,24373.1476,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_eth,ethereum-above-1900-on-august-10-2026,"ETH > $1,900 luc 2026-08-10T16:00:00Z; spot $1,918, DVOL 48%; mua NO @0.310; RONG +0.071 sau phi",0.0709,,,0.7,0.6042,1658.7421729999999,22672.6642,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,crypto_eth,ethereum-above-2000-on-august-10-2026,"ETH > $2,000 luc 2026-08-10T16:00:00Z; spot $1,918, DVOL 48%; mua YES @0.036; RONG +0.059 sau phi",0.059,,,0.0335,0.0974,34451.398513,18529.72613,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T22:55:06Z,negrisk_gan_dat,which-month-will-strait-of-hormuz-traffic-return-to-normal-20260702155718114,6 o | mua 1.000 + phi 0.000 -> RONG +0.000 (thieu 0.010),0.0,1.0,0.91,,,4984.094332,317205.0268,CHUA DANG VAO - chi theo doi
2026-08-08T23:52:14Z,crypto_eth,ethereum-above-1900-on-august-9-2026,"ETH > $1,900 luc 2026-08-09T16:00:00Z; spot $1,917, DVOL 48%; mua NO @0.170; RONG +0.158 sau phi",0.1576,,,0.835,0.6625,5351.04904,20615.6495,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T23:52:14Z,crypto_btc,bitcoin-above-64k-on-august-9-2026,"BTC > $64,000 luc 2026-08-09T16:00:00Z; spot $64,909, DVOL 34%; mua NO @0.026; RONG +0.142 sau phi",0.142,,,0.9775,0.8302,130744.86756599984,24658.72913,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T23:52:14Z,crypto_btc,bitcoin-above-64k-on-august-10-2026,"BTC > $64,000 luc 2026-08-10T16:00:00Z; spot $64,909, DVOL 34%; mua NO @0.150; RONG +0.116 sau phi",0.1158,,,0.855,0.7253,8231.861944,22700.0313,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T23:52:14Z,crypto_btc,bitcoin-above-66k-on-august-9-2026,"BTC > $66,000 luc 2026-08-09T16:00:00Z; spot $64,909, DVOL 34%; mua YES @0.019; RONG +0.106 sau phi",0.1058,,,0.0185,0.1261,80927.78661799997,25400.83702,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
2026-08-08T23:52:14Z,crypto_btc,bitcoin-above-66k-on-august-10-2026,"BTC > $66,000 luc 2026-08-10T16:00:00Z; spot $64,909, DVOL 34%; mua YES @0.140; RONG +0.083 sau phi",0.0834,,,0.135,0.2318,6873.205932000001,18161.7547,mo hinh bo qua skew - tu tham dinh truoc khi vao lenh
